Asset_01,Asset_02,Asset_03,Asset_04,Asset_05,Asset_06,Asset_07,Asset_08,Asset_09,Asset_10,Asset_11,Asset_12
0.011045706000376024,0.001479616350658318,-0.004210564709059705,-0.008738230520182258,-0.00042081150922955294,-0.009480929340681732,0.013576942278543754,-0.0003701875190610779,0.003402283079196955,-0.017519710477127134,-0.00022493566823376216,-0.001981020734199876
0.004578576514542922,0.00028608101000664535,-0.012543797683936072,0.012018018944079903,0.001810470564359385,0.020538087500787554,-0.00632024785744202,-0.011683831853596078,-0.007349717886932809,0.0022330425902302438,0.013405306389441806,-0.009735083786699598
-0.005079719831115942,-0.003654325614865589,-0.002691279267719709,0.00980120902206474,-0.00012165262403588455,0.001521934702596835,0.0027030958871383124,-0.013184949128260586,0.010405907707337665,0.009094479273743804,0.03089950912452458,-0.0013714391715438884
0.006650454031697946,-0.0033030769108533323,0.008943499005883008,0.0032906307705722303,0.0007678739056446844,0.02495881864190623,0.031108567506494354,-0.0036860433993960544,0.00442996733485234,-0.01173578115185498,0.00020869048828726182,-0.0036612776426916058
-0.008637808356312173,-0.0068549716296383125,0.006878975387948207,-0.01455911196570749,0.002158475709267853,0.00870522256504724,0.010623870752043811,-0.02440373346622878,-0.000666688356389167,-0.010433437464044178,-0.007032104930790417,0.006548186894929627
-0.006673938138296505,0.003896667183403419,0.022712309835960724,0.004639252582913909,-0.001035351337391439,-0.012500342366221037,0.012616021833514832,-0.02230817260592916,-0.004317321824802566,0.007622061398464281,-0.01734469030799808,-0.014272099905082252
-0.021968318835497165,-0.00683759151624096,-0.021201813970408018,0.012228582496387704,0.010572049839884719,4.095441741075387e-05,-0.0020573621556794837,0.006170333325667861,-2.4689386412265487e-05,0.0031577475910263488,-0.020265463994112786,0.0016589830893422787
-0.003978675013389281,0.005867712709083642,-0.019760011662932564,0.001346547679328161,-0.0006742485291940283,-0.013338805334496258,-0.021837918405789466,0.0033452190036633144,0.010195175391763027,-0.0026120929442127586,-0.008910516215760953,-0.00916039249645316
0.005395552172019782,-0.009065619253612607,-0.002274147082123988,-0.017479961240400566,0.010314355559876694,0.002237299196584137,-0.0056761002085049085,0.013695234676695247,0.004352751216462095,-0.006162992901943731,-0.0064100231108358855,0.009312194059202325
0.0007178067908375173,0.010187810908839912,-0.01612251359072636,0.004691981323627347,-0.013067477015615264,-0.0019088549449596886,0.009530551539405215,-0.03633541440822511,0.019649388451001715,0.005222385600197605,-0.003942080369448461,-0.003626034507039288
0.012040654123000654,0.0016927446161083487,-0.020967904935120282,0.015289684063413977,0.006175248460685889,0.0009268438054195404,0.004284828980305443,0.012512910161956816,-0.007802626036129472,-0.0016198356699091121,0.024592754910119412,0.009942624968269038
-0.0066748109062865135,-0.007561022322989038,0.006542146237575478,-0.008852948492573965,0.004989927639552572,0.006445777588125479,-0.0004615330566741725,-0.00751486529051393,0.003811238164737621,-0.0028082083095149874,-0.008064135118465586,0.00039632474405147357
0.0062998315824581335,-0.0018078584335894936,0.018306755875780466,0.021078797308561638,0.018737892733822346,0.001891651539168033,-0.02282517856145928,0.0291377908165907,0.008105926450595866,-0.011554907083047093,0.005474072436279267,0.0077371855481666515
0.009962399338937389,-0.005377677432233164,0.016739419833637855,0.013854609300514466,0.013085468633744206,0.007549713873419636,-0.0008307871288679955,0.00277285109636041,0.0033302984494084837,0.0076382799256698095,-0.003742985946033969,-0.019920314163101648
0.008117777596556831,-0.010090510318546311,-0.0026406094978116195,0.014025149788259424,0.01086717813745435,0.022300466591663175,0.008134252097177861,0.004263680052085353,-0.00343309778480603,-0.002012653487772202,0.005810715240203748,0.003555452706782453
0.0010698695920056344,0.004788236773574225,-0.0008596273191929264,-0.0010711142627071292,-0.005158730340723057,0.024930436492866654,0.0005871092720249492,0.014697364795211576,0.015808795431019474,-0.013679976416273111,0.008568131251332036,0.006761593489040552
0.011919687744851677,-0.020635754077056923,0.002128812244573469,-0.006157922594834313,0.0013573983507686157,0.005748980127844243,0.012357657716651193,-0.009864006406093613,-0.008268428860174822,0.009729253711550662,0.008528462604875319,0.023670804410402084
-0.010973951678830916,-0.02245629043480004,0.010683649645150879,0.0005182251397392344,-0.0017411403098354446,0.015256052405602944,0.0038906391969189174,-0.004761705892820209,-5.14106193247827e-05,-0.003333919933872789,-0.008995101075471607,0.006723863172880449
0.007263802222754905,-0.001886768097471705,-0.009114167734585931,-0.007567250260930809,0.0005454109865689001,-0.01594325078143602,0.010131483560528143,-0.0024946562659936174,-0.0034540437992439973,-0.007792569010565679,0.0011259674820539283,-0.006602000165564293
0.0004920480626338097,0.011834297282743851,-0.013579499076521754,0.009514110149613744,0.008096682722986834,-0.016989916190431453,0.0124032434429133,0.004074529986778321,0.008643362621341903,0.004408720380958217,-0.007487843549248059,0.027445890544230224
0.004965607705921694,0.0024658541719577414,-0.04200104541979264,0.006669113974468286,0.012851790695799744,0.010648227184732515,-0.01804590869938568,0.026372065799990393,-0.008713453182528322,-0.005806195827202199,0.006662136800903095,0.010319247598754949
-0.01180183211149317,0.00098923783029092,-0.01075231464200358,0.012091205496928334,-0.01001776219500686,0.014032465683358265,0.009121102432184001,-0.018637640712229904,-0.002900257521205915,-0.011655624641545756,-0.014115548130533794,0.004196800438469656
0.007055258393273581,0.0018623291661679971,0.002561927972518931,-0.011312211391200425,0.014666058112067623,-0.01999193950088406,0.00967523810300752,0.0114597382329238,0.01657760331308665,0.013922026086916062,0.00017251165528841858,-0.005229895783907809
0.0034928002027847715,0.0027009961825374107,-0.008426080838155946,0.012642716012128592,0.0058286119695488,0.0073516427932335164,-0.019114201324083122,0.0062124927412116815,0.0018763351162267561,-0.00904734811681569,0.004903236943531919,0.013034523483002398
9.042191953320695e-05,0.0045509498027460574,-0.006313010660520832,-0.008636149990602497,0.017762918336903733,-0.022851338942529952,0.011202221561188845,-0.009851522071326732,0.0021714629977732645,0.00025241068014311897,0.0026642794456301806,0.007034688103488562
-0.007762319494084155,0.005327173058389349,0.007458929678878883,-0.015262453411562378,0.004070235303394298,-0.008307271942820904,0.015303984445682622,0.004588819980308711,-0.005713697711242657,0.006608570865778185,0.005967567610313505,0.004103086832674826
0.004618258977099585,0.005892552224538889,-0.0011203655661753235,0.003394248772232984,0.01446322480968768,-0.01568756970516297,0.021227194992515,-0.020153991669495677,0.019737962351800163,0.0015962529828769856,-0.019194172647548836,0.012384624603536443
0.004975340036258269,0.013934678939279794,0.0030805511295670497,-0.009145972255164374,-0.002964629957874894,-0.02369056121998501,0.011453815226178183,-0.011629255848088958,0.0015615799616143955,0.0006617566516599581,0.02906192426097932,0.0015781263244337084
0.012910457993845183,-0.005479542086989161,7.009776008411233e-05,-0.0063000184044054545,0.0066340505179656424,0.01627166818569433,-0.0006546206819381606,-0.001604221752644903,0.002124925130079332,0.00979084789470467,-0.013242697806414313,-0.011087057419844807
0.0017138060715989954,0.007272631491607638,0.004968226414547642,0.002985375824875564,0.00951979307885855,-0.009576209448875729,-0.01043519891423486,0.019816795998028606,-0.002825882362373766,-0.0021790322237767844,0.016455861205606454,-0.014014460497581045
-0.012870301098387497,-0.0017510299551983773,-0.003451388890641994,0.031537587255285875,-0.005704009894108241,0.004536757005856535,0.013347224196424073,-0.021166408096615963,-0.00510924734628307,0.008587505851937842,-0.0016116622585112027,-0.02748038086961368
0.000707513815860145,0.014307491618497481,-0.0022531234654801042,0.011449673505627964,-0.003690158965208722,0.015965876173126566,-0.009424349947575624,-0.0048597080285757675,-0.006230574531981771,0.0009666136537276682,-0.0248686700750648,-0.00612370113198823
0.004072577734969224,0.002854415438018502,-0.008586946183723422,-0.011856474093611744,-0.0009387671801190986,0.022196147374666148,0.002134344156603942,-0.011313912864427568,-0.007080412169544558,-0.0057986415323575445,0.0161881449131725,-0.010250195951188755
-0.007208765218075244,-0.00361997982349953,-0.00764833790167846,0.02143530806479314,0.013699823908364403,-0.0130448129705576,-0.004046566877175849,0.00792739700091882,-0.020802779054581944,0.005518472970782092,0.02496755682663739,0.0004334494058235321
-6.895530888086829e-05,0.009331213613512829,-0.003240741278978836,-0.006057333924295382,-0.018013422308259107,0.021921901095845586,-0.009966608242190297,0.007800501746123904,-0.001918540884566088,-0.011847347470022394,0.017519745811109173,0.004085728436342977
-0.018011214206410407,0.0022313975583388647,-0.01799373568055735,0.010954853111052463,-0.00809030543755844,0.0064715062409190964,-0.0022531186272968773,-0.004630057542823437,-0.004002802094196131,0.011847863344873694,-0.003568767283616229,0.005503739555983348
-0.006728652994065718,-0.0009253367438939258,-0.0038813853282065047,0.018378048643724124,-0.0014495307714096507,-0.0016763604588160572,-0.020181017972584283,0.02152161167613955,0.0007930244803557079,0.003640455559552969,0.026524321694527876,0.010190161801754567
0.014915908281230352,0.007218228254472152,-0.009721004754060767,-0.000385981987898601,0.0031666169996276607,-0.012064456143256639,-0.0026290837011229526,-0.008117595098415047,-0.0023446853056184923,0.008009181821058833,-0.009011275671961536,0.006598970090526573
-0.000668492858254835,-0.002194349542783938,0.024978854317111745,0.0008390905309745754,0.008976900048494314,-0.02589512273230033,-0.010175305956728596,0.010853489342486452,-0.010756578151828327,0.002447065829348674,-0.011437888550486996,-0.01304995501321015
0.004008021736006686,0.012334586185234251,0.0007209239346796738,-0.017550825429948222,-0.005572946452676015,0.0003659141551593633,0.007389658159475578,0.005635251293159552,0.009624261283957086,0.007947129880548954,0.003166726838024799,0.029925077299941708
0.01651677627942816,-0.00360077919758868,-0.020989512785567665,-0.009272349947910975,0.008067093613269408,0.002765965618424588,0.0070355022841622535,-0.013743221944118443,-0.00023062996484507958,-0.018491109761829595,-0.001903446655690897,-0.0032584473242567966
-0.01635197004051595,0.0039224775294263,-0.01151277839883182,-0.008698306519003069,-0.008622480280754203,-0.0015982149909200718,-0.015083627746340136,0.004344756369976453,-0.0050582950349002224,0.0007914474451994775,0.0068148351703053054,-0.012130853175920492
0.0053693810168339825,0.011726236735403335,-0.03267702172039532,-0.01704686356105365,-0.005558678549880618,-0.008961184246661747,-0.012779424559536188,0.007325298224650333,-0.001122812546191931,0.00027903598599960386,-0.005727301547768889,-0.010631443732888855
0.005318178164771654,0.005864427687577151,-0.019586959942046372,-0.0090051389767267,-0.0035040906866404924,0.010529808070994785,0.0003863461962369862,-0.002979906593453834,-0.0019977433970918427,0.011898279946117186,-0.005070078160424722,-0.002349416252485173
-0.0021404318724065935,-0.004383589401701034,0.022148067943849117,-0.005514022914445763,-0.015398700878466684,-0.012220939066511654,-0.00954967336002796,-0.002728971166212803,-0.008169692596759821,0.0018620725013089223,-0.0009673279833966535,-0.007836877400331873
-0.006920742850196094,-0.007299677345611447,0.013512014483025669,-0.015914249833449298,0.011791445947006826,-0.007828701009438705,0.007915025902106762,-0.006178088660901602,0.0038326747382163703,0.004367864534809921,-0.00648261512100583,0.0028960409753036147
0.017149789554910727,-0.0017758221710495916,0.0009520806116398703,-0.016210058903559654,0.013454302235642604,-0.006208198277309388,-0.011730013383751644,0.009245911405521454,-0.011626773042441321,0.009009862835032823,-0.006328115013932583,0.016913547638516185
0.01899763854095656,0.002852382188636019,-0.0011535673554398675,0.015419737366365578,-0.01364930482808534,0.02174566931984081,0.024602157324999818,-0.005244805576915702,-0.01060312373893045,-0.0047396122748632275,-0.012905807572791597,0.02130592387982123
0.0010929529738276276,0.0018348144738175017,0.006481657401670019,-0.01794608504812416,-0.006901880199563604,0.024932808904585043,0.0033288452317620652,-0.024079531356625272,0.010310867803087397,-0.0014779527943823009,-0.02189317027351639,-0.02432397357625784
7.125796628637257e-05,-0.009368310201616027,-0.00015338278443900532,-0.010206682464579668,-0.001572833593911891,-0.0030379600180148905,0.019098909160327932,0.01027890940564283,-0.012502680633150094,0.012733454723802032,0.003878884661045958,-0.0014434665157155185
-0.005792261966172118,0.015341700848882044,0.00663874356899304,0.005679311601996802,0.00715588754788044,-0.017543687595576406,-0.01250665563324776,-0.0017244099932897435,0.012313965640625283,0.011233076734792163,-0.0010910131586076813,0.008421543797062425
0.013172897216167701,0.002896320256233611,0.001353054229959781,-0.00915684736075539,-0.002535736592539851,-0.0034319109660519874,7.111645009685871e-05,0.007391662913763267,-0.013287430080263713,-0.000546913684147788,-0.00034620170001492827,0.01278301619771582
0.004434537386718968,0.014652516365262233,-0.0014799534553594127,0.028803847475956573,0.0064871897672041925,0.005158286732762639,-0.01957522410046415,0.023999323134103735,-0.014735620692846984,0.005568375410931637,0.01070579513448313,-0.004525234323950573
-0.0030816855450706104,-0.0069733690624223955,-0.005620075570995738,-0.006134529021117492,-0.018502737992951414,-0.008805474935327802,-0.0033205980068219993,0.0049696759070441176,-0.003017455243777174,0.009929248888440604,-0.021119435999783952,0.014746256858136107
-0.0023063534617643678,0.0023944939558060018,-0.003733226406510909,-0.01481001083919923,-0.021912298039559117,0.01571469353095069,-0.01003719129549073,-0.01638316173805359,-0.006502009087354141,0.005153690052486689,-0.001969734821332486,0.010466133369668808
-0.002602701910253133,0.0015332345752376924,-0.007354116665453614,-0.0047431894306298635,0.0015686110133735329,-0.018482404073124944,0.0023998258006218747,-0.00045592918414679167,0.015497541178988983,-0.016860672016743856,-0.002590975999365058,-0.004640003976179139
-0.006824140537947228,0.023647443440196498,-0.016505392283701213,0.0011316785019357964,-0.008132476058680388,0.006235341038286998,-0.007742168491797125,0.012491029767891336,-0.003523117001877674,0.0020032419869033652,-0.0030424744704486842,-0.011914431239198144
0.024114432533829715,-0.00038177342993266566,0.021382458076676828,0.034611515524322276,-0.017257463553180818,0.020916692737303462,0.01815488987983724,0.008836075459210682,0.003603933198561752,0.0001615836474680004,0.015016904499120085,0.0027577725586155327
-0.006067613893552718,-0.0020151847631356416,0.016167257018268728,0.001400500796098331,0.0001151540513467712,-0.005246205584589864,0.019207036921687678,-0.01765542217619436,0.005923463047517869,0.001555139371511013,0.0034050076474637725,0.010768290857914463
-0.011365340356804384,-0.009093448706352382,0.01232867983235309,-0.004852917826680325,0.00490377847713267,-0.012065529410950364,0.0072204668687513695,0.0075759872609357315,-0.0062749042140434,0.0012628022852626622,0.019606656770090627,0.00016998728794182004
-0.008600549731046406,0.0026149081463916852,0.010816178020976772,0.012800327862074532,-0.005668733691248047,-0.011087848108580094,0.0075321503192545495,-0.003237305792207965,0.01856914452328071,-0.013902891081277144,-0.0024991367809994,-0.010789063412074588
0.0009011245093953309,0.0019645868816367353,-0.0036617707474919225,0.0018021380626937723,-0.005201193027638322,-0.0011242836205067617,0.017821045084022,-0.0062976007092148435,-0.0011339116854995445,-0.00304554867991281,0.0008858474699727672,-0.003398367455191237
0.0009504948336143252,-0.006910953781049307,-0.0016153100613988942,0.012136282437812337,-0.006235328233483963,-0.017984418616103785,0.016837340615438776,-0.016990819420887007,0.0002340785581899037,0.004977471036114375,0.0053262789814870716,0.01492498731435877
0.009786237390743236,-0.0016338415356683075,-0.01414096694225258,0.006948084283229854,0.012264713121603588,-0.01013205907690583,0.02473165015654162,0.006038232217155425,-0.0039012032348460313,-0.006415030021962657,-0.011052402074167036,0.01087170709163073
0.00871124383948016,0.003877771629911923,0.0023900742422934274,0.0012667102784691517,-0.003991232623452867,-0.004881903396753214,-0.007534796266007492,-0.005606554615699146,0.0005197929368438809,-0.008570677291942629,0.011754921594445874,-0.014081719062728171
0.019431150655010783,-0.006842543866711929,-0.004971785919264512,0.015583164430535519,-0.0009138863434349035,-0.003655385983135717,0.00025698516070642597,0.015896139093159255,0.016502867795799465,-0.0006710748712236848,-0.002933813635110172,0.013080541374066198
0.002945141501331663,-0.0067168764876175185,-0.0035236093727787562,-0.0059251901448431656,-0.006966022540275617,-0.0061782156048268595,0.002722615128880118,0.01374663768691707,0.003638070330814287,0.0077214402983150875,-0.009011946494240506,-0.010305526028618717
0.007176988428374686,-0.008715896036460745,0.014091380066671755,0.0011492724367583333,0.013653666938416782,0.0036095975637770107,0.025939206973512888,-0.006847879541886161,0.02368321793943663,-0.011213902247833881,0.007327244509056325,0.006519748966052882
-0.0019087492793687104,-0.0028734219729372795,-0.0049514594080601135,-0.004924524774956964,0.003546510048114827,0.0005789652437526547,0.007122564263145715,-0.0007812894990607745,0.0013490681733454146,0.006225168818447314,0.006322452332871865,0.021543127563336754
-0.007563718683704962,-0.0007268185873866302,0.007494820659620767,-0.003543217429419209,-0.02753112729641409,-0.0007653840902591121,0.006060806403476433,-0.00218704178581829,0.008431090637618462,-0.013011969991406774,0.002987392034084504,-0.011412148906693377
0.0037007340178261336,0.0031814624637158634,0.013562728262405793,-0.004713642747674893,-0.004821036583625553,-0.011337162774836058,-0.029986127277625858,0.00048671940899934555,-0.003552740047390548,-0.0018294400216840251,0.008172338595085139,-0.01024884976303084
0.0010106987058158073,-0.0019308311165703532,0.011473393248386938,-0.012240701544135108,0.004787731133886638,0.008207905330465714,0.014334705172647727,-0.00015288537191355075,-0.012654389568218776,-0.0056866205736266565,0.0028724689857079766,0.004574085052141447
0.004815440712878249,-0.0003390523588619243,0.014087149058375296,0.017884955141827787,-0.0069830764969222425,0.01131473500074159,-0.00020425406739771535,0.02357084800482878,-0.0032000369149684424,0.003555956069978774,-0.009584045484838228,-0.0020807982722208292
0.004749331536510082,-0.006969927552973948,0.03945805326560927,0.010947336435475194,-0.015097372095474204,0.01268536797446039,0.010740054119033032,0.0014341218980054784,0.00526626448676025,-0.004345524888115896,-0.008847188686586772,0.014043343883892096
0.01213888606093297,0.004418914280736981,-0.005832350714135311,-0.0156359329395465,-0.000938996608395175,0.0006097183985817358,0.008872953997959097,0.016751721461234114,-0.012658618563362931,0.01728860210767506,-0.0029590380973696768,0.02072563166217741
0.0007629557215285583,0.00946220814135002,-0.03805065451397188,0.0003265989486920641,-0.0022974535378460464,0.014782766614066667,-0.0012146652409497339,-0.0011330575337067284,-0.010935264920452535,0.012045622343604696,8.19271113328806e-05,0.023313246610648996
-0.005724405888464884,-0.005484925049626562,-0.013589640438836571,0.0072259253421723835,0.004578923257517005,-0.006062769972865973,-0.0018098465318069656,0.015344622783469838,-0.006358863619775167,0.006448472402730727,-0.010630172652508001,-0.0012756778603933633
-0.003021152486188913,0.005764482523296782,-0.009447373253878042,-0.004670283878441661,-0.012154878181021596,0.015899435101125164,0.003204116528791968,-0.006397944773180742,-0.013693902782577013,-0.0021683852640080542,-0.018806302319746008,-0.028842668879365537
-0.009312579199917702,0.009722478577650386,-0.011793881355079921,0.013153096000626033,0.010950871245138634,0.004332064653713766,-0.004409467017440027,0.007675381678262161,0.002653660765259904,-0.012274752383485143,0.0057222876804438215,0.0196080425789326
0.011233083502710687,-0.002663272240285403,0.022260836937291917,0.03748732002546596,0.02264060521648853,-0.014084671585408645,0.0160289525526392,0.0032925670958871924,0.0026612213393524256,-0.005959832601202962,0.009934934558479663,-0.00152425864556153
0.00914155775298785,0.006358794413880049,-0.008259204618650488,-0.014095982605977943,0.0075153305111047295,-0.002279338247206169,-0.013019938242825624,0.005207904400405567,-0.007678886076428064,0.002696559637327574,0.006314675752418352,0.0054410971995318145
-0.011915631327638062,0.016134737374867158,-0.011487233396052161,-0.0037969386082273137,-0.016863243259305827,0.004178809408851471,-0.004904767087831939,-0.022231850920872098,0.009807257755517874,-0.0012060983472460837,0.006775303885890198,-0.0019137322429467422
0.0011740917516049971,0.005259259114190467,-0.015600297936934165,0.010351060193883327,-0.010077156497330849,0.014446189101629247,0.008499229902224192,0.006075461443148998,-0.01140050666847687,-0.006862542862507373,-0.009194917056754993,0.017548071425254677
-0.0007277704235458771,-0.010712652716454192,0.0010567063855164767,-0.007962203422900715,0.00528141620196237,0.005960223385221314,0.01907723807120289,0.0028201091663787228,-0.0011925607659400768,-0.015012552550957122,-0.0006953653866455572,-0.0007730477702078645
-0.01959706959049177,-0.010065384473680529,0.003228437092196039,0.0013798287230279318,-0.003819881894692468,-0.009421200733296255,-0.014660509324898806,0.011233525125800004,0.005238497201138152,0.012685289789098844,-0.012995848426401634,0.0040181987356634535
-0.008815952353554063,-0.009229822232157486,0.01473395949477701,-0.009411064908164886,-0.017327767718597786,-0.009482181412858445,-0.011875538636015506,0.001788138739036477,-0.01227903858720345,0.004282587761396553,0.013238130565679466,0.00011366260456004392
-0.011279644197536734,-0.010172083144120641,0.005126002807967629,0.028951305355311888,0.012823615878109523,-0.00038062634961013474,-0.017799432845942296,-0.003375314478370012,-0.006436166021590015,0.009672380163858204,0.022213831862534377,-0.009125281047390842
0.004801261978264867,-0.002055716669637743,-0.011942269140553456,0.032590260675298,-0.004425223784797271,-0.010668735656041272,-0.02657090707845651,0.021124145131431498,0.009835763247031755,0.0007092580364986272,0.0031726038523316818,-0.015518157618621077
0.007022302469793672,0.008404366111498807,0.010142868236988992,-0.006905474904207928,0.009863478806377536,0.006958598128187211,-0.02119043200812564,0.007956449484152889,0.00984343344856685,0.011576371419480192,0.0003577726790472256,0.012874696936897967
0.002595756880338169,0.005525752254348915,-0.0028167579041577144,-0.007897304863720185,-0.026455127016983247,0.005524266656754287,-0.006521563134741536,-0.022779998988139843,0.0010003797689039989,-0.0036257568439328368,-0.017177377787720112,-0.011605325067137262
0.00549243814385084,0.0010156348377315593,-0.009918090348811479,-0.016147964968486184,0.011768150527218116,-0.018615529565181567,-0.00984406393639226,0.0015305327805329562,-0.008735843309947477,-0.015699500291344783,0.013998914174942811,-0.01650997227213137
0.00905104886498921,-0.012013786652364454,0.0006767473467815671,0.005563254765207904,0.002043662868143598,-0.00461055277782024,0.0046441877747158715,0.023833617679253058,0.003837516488439922,0.006758218341911386,0.0011436461512240336,0.0013042349218019863
-0.004894132354967912,-0.010767737157216717,0.00980533111626241,0.006030565177098713,-0.009168831730817088,-0.017410796358747285,0.01778980414634704,-0.0188886327644244,0.0061195009436868794,-0.00788133099314301,0.008936712182541615,-0.0026845959703418265
-0.00024956807653608686,-0.015366794460663162,0.01947688214802004,0.02046383328066272,-0.0032292651209587953,0.02610939208914265,0.002075193177547605,-0.009159500238291384,-0.0029469237600609427,0.009045563751307236,-0.023170746279227605,0.016425859886015737
-0.008404313814305382,0.007843746101005815,0.000375506538264629,0.010971086948264848,-0.022663796210844363,-0.019704986729060608,-0.011086583861557982,-0.009946047375546871,0.004241828347219084,-0.001768676871119392,0.004894094745473956,0.014675405876017771
0.014215942367870615,0.009381177295698718,-0.01180510733623403,-7.99189481497311e-05,-0.003487696588122166,-0.007969469465801743,0.005793539655566293,0.012239159999104993,-0.005752316973179383,-0.00789420987660996,-0.00019075181784615123,-0.02388045909020737
-0.012285677831104704,-0.012921332880231668,0.003351520059448744,-0.015184035996213038,-0.0002280428016280887,0.0029255545781897902,0.025698148944847444,-0.013028014266924223,-0.0024712336991950996,-0.004814793488835565,-0.011580001949745304,-0.016849269331324523
-0.015848171431772636,-0.017156996940872537,0.005976270318469642,0.004905425269275484,0.017842135698069504,-0.00702392886286541,0.003488002469173735,-0.017732780683158113,-0.0064046720084408,0.016133346274362415,0.0019402569273985143,-0.004739199012173294
-0.005595288827646726,-0.00039137948566635595,0.0013434373602859392,0.018225039825539413,-0.01952790993012415,-0.010833907767860945,-0.01614029051083543,-0.006148153624374718,0.0027544889076982506,-0.0020385680133037957,-0.00800799256767823,-0.022648424060786324
-0.014631892553106755,-0.0031559801681676517,-0.002465686755941509,-0.013080112155509896,-0.012414958929383116,0.02386201478154237,-0.014179317931872097,-0.005171040273446641,0.008713543644847962,-0.0010305927873009288,0.012200746804072238,-0.010246402183088433
-0.014639014671528207,-0.005791459718714115,0.020133483334431487,0.016944987979943805,0.01929297701531316,-0.006096260212756631,0.015004347909816591,-0.011189175581282912,-0.008468376894119549,0.010227000516377547,-0.0007436664587013751,-0.010129403189040223
-0.00808047013770953,0.005194534687581117,0.01163890000831306,0.0006186692636021916,-0.03044676932100559,0.01184461665659894,0.02506267191930695,-0.005094051415630185,-0.007937146393448,0.0036902060415416405,-0.01068274918518374,0.005062851067186964
